Order_ID,Order_Date,Ship_Date,Year,Customer_ID,Customer_Name,Segment,Region,State,City,Country,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Inventory_Days,Unit_Cost,Selling_Price,Stock_Level,Supplier
ORD00250,07-12-2024,11-12-2024,2024,CUST1250,Karthik Raj,Corporate,West,Gujarat,Ahmedabad,India,Furniture,Table,Table Model 519,31797,9,0.15,1804.95,23,2802.5,3533,22,Reliance Distributors
ORD00251,14-09-2024,19-09-2024,2024,CUST1251,Aditya Kumar,Home Office,West,Rajasthan,Jaipur,India,Office Supplies,Pen,Pen Model 902,14504,7,0.05,3395.98,9,1483.26,2072,45,ITC Supply
ORD00252,11-12-2024,16-12-2024,2024,CUST1252,Aarav Sharma,Corporate,West,Rajasthan,Jaipur,India,Office Supplies,Binder,Binder Model 864,24165,9,0.15,1379.7,87,2128.95,2685,260,Adani Logistics
ORD00253,17-12-2023,22-12-2023,2023,CUST1253,Deepak Gupta,Corporate,East,West Bengal,Kolkata,India,Office Supplies,Pen,Pen Model 727,21063,7,0,7406.14,89,1950.98,3009,184,Tata Suppliers
ORD00254,05-10-2024,10-10-2024,2024,CUST1254,Rohit Jain,Consumer,North,Uttar Pradesh,Lucknow,India,Furniture,Table,Table Model 245,23584,8,0.2,2420.4,13,2055.85,2948,290,Mahindra Traders
ORD00255,20-06-2024,22-06-2024,2024,CUST1255,Sanjay Rao,Home Office,North,Punjab,Ludhiana,India,Technology,Monitor,Monitor Model 988,4044,3,0.15,1033.53,10,801.29,1348,184,ITC Supply
ORD00256,06-01-2024,10-01-2024,2024,CUST1256,Nikhil Joshi,Home Office,South,Telangana,Hyderabad,India,Technology,Monitor,Monitor Model 633,15865,5,0,5692.45,43,2034.51,3173,251,Tata Suppliers
ORD00257,09-10-2023,13-10-2023,2023,CUST1257,Sai Kiran,Consumer,West,Gujarat,Ahmedabad,India,Office Supplies,Paper,Paper Model 796,32144,8,0.05,6759.84,21,2972.12,4018,207,ITC Supply
ORD00258,17-06-2024,23-06-2024,2024,CUST1258,Priya Sharma,Consumer,North,Uttar Pradesh,Lucknow,India,Furniture,Bookcase,Bookcase Model 684,19332,6,0.1,6680.34,38,1786.41,3222,49,Adani Logistics
ORD00259,02-07-2023,05-07-2023,2023,CUST1259,Suresh Babu,Consumer,West,Gujarat,Ahmedabad,India,Furniture,Chair,Chair Model 306,18440,5,0,5876.95,21,2512.61,3688,236,Mahindra Traders
ORD00260,24-09-2024,27-09-2024,2024,CUST1260,Divya Menon,Corporate,South,Telangana,Hyderabad,India,Furniture,Table,Table Model 460,2518,1,0.15,484.11,35,1656.19,2518,217,Adani Logistics
ORD00261,13-05-2023,18-05-2023,2023,CUST1261,Aditya Kumar,Corporate,North,Uttar Pradesh,Lucknow,India,Office Supplies,Binder,Binder Model 488,3528,2,0.1,476.12,55,1349.54,1764,289,ITC Supply
ORD00262,23-05-2024,29-05-2024,2024,CUST1262,Suresh Babu,Consumer,South,Tamil Nadu,Chennai,India,Office Supplies,Pen,Pen Model 166,31088,8,0.15,6101.84,61,2540.37,3886,223,ITC Supply
ORD00263,19-05-2023,24-05-2023,2023,CUST1263,Pooja Singh,Home Office,South,Karnataka,Bengaluru,India,Office Supplies,Paper,Paper Model 438,31759,7,0,6941.13,54,3545.41,4537,255,Tata Suppliers
ORD00264,03-04-2023,05-04-2023,2023,CUST1264,Sanjay Rao,Home Office,South,Tamil Nadu,Chennai,India,Technology,Printer,Printer Model 304,3732,2,0.2,509.16,47,1238.22,1866,267,Tata Suppliers
ORD00265,17-07-2024,23-07-2024,2024,CUST1265,Deepak Gupta,Consumer,East,Assam,Guwahati,India,Technology,Printer,Printer Model 290,1292,1,0.1,344.21,73,818.59,1292,160,Adani Logistics
ORD00266,26-09-2023,27-09-2023,2023,CUST1266,Raja Sekaran,Home Office,West,Gujarat,Ahmedabad,India,Furniture,Bookcase,Bookcase Model 152,23260,5,0.15,4006.65,44,3152.87,4652,175,Reliance Distributors
ORD00267,25-01-2024,29-01-2024,2024,CUST1267,Shreya Das,Corporate,West,Gujarat,Ahmedabad,India,Technology,Laptop,Laptop Model 772,1799,1,0.2,156.4,67,1282.8,1799,92,Mahindra Traders
ORD00268,16-12-2023,18-12-2023,2023,CUST1268,Raja Sekaran,Home Office,East,Assam,Guwahati,India,Office Supplies,Pen,Pen Model 943,2674,1,0,846.94,46,1827.06,2674,38,Mahindra Traders
ORD00269,13-08-2023,17-08-2023,2023,CUST1269,Vignesh Kumar,Consumer,West,Maharashtra,Mumbai,India,Office Supplies,Paper,Paper Model 999,38240,10,0.15,2534.7,31,2996.93,3824,49,Reliance Distributors
ORD00270,20-03-2024,26-03-2024,2024,CUST1270,Kavya R,Home Office,South,Tamil Nadu,Chennai,India,Technology,Laptop,Laptop Model 854,41720,10,0.05,16540,26,2309.4,4172,275,Reliance Distributors
ORD00271,21-11-2024,27-11-2024,2024,CUST1271,Arjun Reddy,Consumer,West,Maharashtra,Mumbai,India,Office Supplies,Paper,Paper Model 903,5382,3,0.2,1209.78,16,1031.94,1794,45,ITC Supply
ORD00272,18-08-2023,24-08-2023,2023,CUST1272,Sai Kiran,Consumer,West,Rajasthan,Jaipur,India,Furniture,Bookcase,Bookcase Model 263,9576,7,0,2097.48,62,1068.36,1368,170,Reliance Distributors
ORD00273,19-08-2024,22-08-2024,2024,CUST1273,Nikhil Joshi,Consumer,North,Punjab,Ludhiana,India,Furniture,Table,Table Model 500,16713,9,0.05,2734.47,9,1460.32,1857,187,ITC Supply
ORD00274,09-06-2023,15-06-2023,2023,CUST1274,Rahul Verma,Corporate,West,Maharashtra,Mumbai,India,Office Supplies,Pen,Pen Model 441,3446,2,0.15,905.5,56,1011.8,1723,78,Tata Suppliers
ORD00275,27-12-2023,28-12-2023,2023,CUST1275,Manoj Kumar,Corporate,North,Uttar Pradesh,Lucknow,India,Office Supplies,Pen,Pen Model 195,4962,2,0.15,1056.96,30,1580.37,2481,268,Mahindra Traders
ORD00276,07-11-2023,12-11-2023,2023,CUST1276,Vivaan Patel,Home Office,South,Karnataka,Bengaluru,India,Technology,Printer,Printer Model 713,9805,5,0.2,184.8,17,1531.84,1961,20,Mahindra Traders
ORD00277,19-07-2023,21-07-2023,2023,CUST1277,Kavya R,Corporate,West,Maharashtra,Mumbai,India,Technology,Printer,Printer Model 283,22698,6,0.15,5405.52,19,2314.63,3783,172,Tata Suppliers
ORD00278,26-07-2024,30-07-2024,2024,CUST1278,Deepak Gupta,Home Office,South,Tamil Nadu,Chennai,India,Technology,Monitor,Monitor Model 199,27153,7,0,11989.88,57,2166.16,3879,87,ITC Supply
ORD00279,14-08-2024,17-08-2024,2024,CUST1279,Aditya Kumar,Corporate,South,Kerala,Kochi,India,Office Supplies,Pen,Pen Model 105,9132,3,0.05,2139.75,87,2178.55,3044,265,Mahindra Traders
ORD00280,02-06-2023,05-06-2023,2023,CUST1280,Arjun Reddy,Corporate,South,Tamil Nadu,Chennai,India,Technology,Laptop,Laptop Model 579,12492,3,0.1,2698.32,36,2848.16,4164,103,Adani Logistics
ORD00281,02-07-2024,03-07-2024,2024,CUST1281,Shreya Das,Consumer,West,Gujarat,Ahmedabad,India,Technology,Printer,Printer Model 844,32536,7,0.05,4977.7,73,3704.5,4648,276,Reliance Distributors
ORD00282,08-04-2023,09-04-2023,2023,CUST1282,Rahul Verma,Consumer,South,Tamil Nadu,Chennai,India,Furniture,Bookcase,Bookcase Model 961,18270,10,0.05,6910.4,38,1044.61,1827,35,ITC Supply
ORD00283,07-02-2024,12-02-2024,2024,CUST1283,Divya Menon,Home Office,South,Kerala,Kochi,India,Office Supplies,Paper,Paper Model 827,9678,2,0.05,3305.24,12,2944.43,4839,145,Tata Suppliers
ORD00284,05-09-2024,08-09-2024,2024,CUST1284,Manoj Kumar,Corporate,South,Tamil Nadu,Chennai,India,Technology,Monitor,Monitor Model 706,7761,3,0.1,2553.36,28,1477.18,2587,25,Mahindra Traders
ORD00285,26-02-2024,01-03-2024,2024,CUST1285,Manoj Kumar,Consumer,South,Tamil Nadu,Chennai,India,Technology,Laptop,Laptop Model 308,13221,9,0.05,2651.94,30,1100.89,1469,132,Mahindra Traders
ORD00286,26-12-2024,27-12-2024,2024,CUST1286,Harini Balaji,Consumer,South,Telangana,Hyderabad,India,Technology,Printer,Printer Model 303,25227,9,0,6612.84,85,2068.24,2803,45,Mahindra Traders
ORD00287,26-02-2024,27-02-2024,2024,CUST1287,Shreya Das,Corporate,West,Rajasthan,Jaipur,India,Technology,Printer,Printer Model 154,9640,8,0.1,1377.52,64,912.31,1205,104,ITC Supply
ORD00288,31-01-2024,06-02-2024,2024,CUST1288,Swathi R,Consumer,West,Rajasthan,Jaipur,India,Office Supplies,Pen,Pen Model 345,1314,2,0.1,213.3,30,484.65,657,254,Adani Logistics
ORD00289,31-08-2023,04-09-2023,2023,CUST1289,Ananya Iyer,Home Office,South,Telangana,Hyderabad,India,Office Supplies,Binder,Binder Model 788,19224,6,0.15,1210.56,48,2521.64,3204,238,Mahindra Traders
ORD00290,05-01-2023,08-01-2023,2023,CUST1290,Vignesh Kumar,Consumer,East,Assam,Guwahati,India,Technology,Laptop,Laptop Model 443,28232,8,0.15,4201.2,74,2474.5,3529,129,Tata Suppliers
ORD00291,29-12-2023,02-01-2024,2023,CUST1291,Abhishek Mishra,Corporate,East,Assam,Guwahati,India,Technology,Printer,Printer Model 517,4920,6,0.1,1491.66,89,489.39,820,295,Reliance Distributors
ORD00292,04-05-2023,06-05-2023,2023,CUST1292,Ananya Iyer,Corporate,South,Telangana,Hyderabad,India,Technology,Printer,Printer Model 935,14125,5,0.05,4370.35,83,1809.68,2825,221,Mahindra Traders
ORD00293,26-05-2024,29-05-2024,2024,CUST1293,Ananya Iyer,Corporate,North,Delhi,New Delhi,India,Furniture,Bookcase,Bookcase Model 678,102,1,0.05,38.15,89,58.75,102,148,Mahindra Traders
ORD00294,23-11-2024,24-11-2024,2024,CUST1294,Vignesh Kumar,Corporate,East,West Bengal,Kolkata,India,Furniture,Bookcase,Bookcase Model 402,5047,7,0.2,474.39,51,509.03,721,176,ITC Supply
ORD00295,18-06-2024,24-06-2024,2024,CUST1295,Vignesh Kumar,Corporate,South,Telangana,Hyderabad,India,Furniture,Table,Table Model 869,566,1,0,175.83,70,390.17,566,97,Adani Logistics
ORD00296,14-04-2024,15-04-2024,2024,CUST1296,Rohit Jain,Home Office,West,Gujarat,Ahmedabad,India,Technology,Laptop,Laptop Model 147,6415,5,0.05,1623.7,55,894.11,1283,108,Adani Logistics
ORD00297,18-10-2024,21-10-2024,2024,CUST1297,Keerthana S,Home Office,North,Punjab,Ludhiana,India,Office Supplies,Paper,Paper Model 754,32130,7,0.15,4427.5,53,3269,4590,272,Mahindra Traders
ORD00298,08-12-2024,11-12-2024,2024,CUST1298,Priya Sharma,Home Office,West,Maharashtra,Mumbai,India,Office Supplies,Binder,Binder Model 926,4461,1,0.1,564.63,12,3450.27,4461,103,Mahindra Traders
ORD00299,17-06-2024,19-06-2024,2024,CUST1299,Abhishek Mishra,Corporate,West,Maharashtra,Mumbai,India,Office Supplies,Binder,Binder Model 302,21350,7,0.05,7086.31,84,1885.17,3050,184,ITC Supply
ORD00300,17-02-2024,18-02-2024,2024,CUST1300,Shreya Das,Home Office,West,Gujarat,Ahmedabad,India,Furniture,Table,Table Model 561,27797,7,0.1,8947.4,69,2295.7,3971,229,Reliance Distributors
ORD00301,19-11-2023,20-11-2023,2023,CUST1301,Lakshmi Devi,Home Office,North,Punjab,Ludhiana,India,Office Supplies,Binder,Binder Model 505,31248,9,0,11910.24,72,2148.64,3472,167,Tata Suppliers
ORD00302,23-09-2023,27-09-2023,2023,CUST1302,Lakshmi Devi,Corporate,South,Tamil Nadu,Chennai,India,Office Supplies,Pen,Pen Model 349,26030,10,0.1,5192,13,1823.5,2603,300,Tata Suppliers
ORD00303,09-09-2024,15-09-2024,2024,CUST1303,Karthik Raj,Home Office,East,Assam,Guwahati,India,Technology,Printer,Printer Model 959,4635,3,0,1188.18,48,1148.94,1545,224,ITC Supply
ORD00304,26-05-2024,29-05-2024,2024,CUST1304,Abhishek Mishra,Corporate,West,Maharashtra,Mumbai,India,Office Supplies,Paper,Paper Model 236,39321,9,0.15,5215.86,32,3134.11,4369,193,Tata Suppliers
ORD00305,28-02-2024,29-02-2024,2024,CUST1305,Keerthana S,Home Office,South,Karnataka,Bengaluru,India,Office Supplies,Binder,Binder Model 907,12964,7,0.2,879.13,21,1356.01,1852,97,Reliance Distributors
ORD00306,18-11-2024,20-11-2024,2024,CUST1306,Abhishek Mishra,Home Office,South,Kerala,Kochi,India,Technology,Monitor,Monitor Model 493,17185,7,0.05,4092.34,83,1747.63,2455,160,Tata Suppliers
ORD00307,09-09-2024,14-09-2024,2024,CUST1307,Abhishek Mishra,Consumer,West,Rajasthan,Jaipur,India,Technology,Laptop,Laptop Model 468,4340,5,0.1,785.55,7,624.09,868,284,Tata Suppliers
ORD00308,05-05-2023,08-05-2023,2023,CUST1308,Vignesh Kumar,Home Office,North,Delhi,New Delhi,India,Furniture,Bookcase,Bookcase Model 668,11280,3,0.1,2528.49,81,2541.17,3760,36,Tata Suppliers
ORD00309,04-07-2024,08-07-2024,2024,CUST1309,Priya Sharma,Home Office,South,Telangana,Hyderabad,India,Technology,Printer,Printer Model 912,16866,6,0.2,1819.62,31,1945.53,2811,164,Adani Logistics
ORD00310,03-07-2024,09-07-2024,2024,CUST1310,Harini Balaji,Corporate,South,Karnataka,Bengaluru,India,Technology,Laptop,Laptop Model 841,20655,9,0.15,4263.12,16,1477.07,2295,77,ITC Supply
ORD00311,04-02-2024,09-02-2024,2024,CUST1311,Sneha Nair,Consumer,East,West Bengal,Kolkata,India,Office Supplies,Paper,Paper Model 757,26724,6,0.1,4958.46,66,3182.19,4454,88,ITC Supply
ORD00312,09-04-2024,15-04-2024,2024,CUST1312,Manoj Kumar,Consumer,East,West Bengal,Kolkata,India,Furniture,Bookcase,Bookcase Model 178,4064,4,0.15,1051,71,600.85,1016,28,ITC Supply
ORD00313,22-07-2023,28-07-2023,2023,CUST1313,Aditya Kumar,Corporate,North,Punjab,Ludhiana,India,Technology,Monitor,Monitor Model 310,1435,5,0.2,100.6,58,209.48,287,26,Adani Logistics
ORD00314,28-09-2023,03-10-2023,2023,CUST1314,Kavya R,Consumer,West,Rajasthan,Jaipur,India,Technology,Monitor,Monitor Model 807,18024,6,0.1,5834.1,50,1731.25,3004,235,Tata Suppliers
ORD00315,31-12-2024,04-01-2025,2024,CUST1315,Shreya Das,Corporate,South,Kerala,Kochi,India,Technology,Laptop,Laptop Model 913,23760,6,0.15,1243.98,45,3158.67,3960,263,Reliance Distributors
ORD00316,22-04-2023,27-04-2023,2023,CUST1316,Priya Sharma,Home Office,West,Rajasthan,Jaipur,India,Furniture,Chair,Chair Model 384,12978,6,0,2798.34,71,1696.61,2163,243,ITC Supply
ORD00317,14-06-2023,18-06-2023,2023,CUST1317,Aarav Sharma,Consumer,North,Delhi,New Delhi,India,Technology,Laptop,Laptop Model 574,19580,4,0.2,3040.24,10,3155.94,4895,124,Adani Logistics
ORD00318,01-07-2024,02-07-2024,2024,CUST1318,Priya Sharma,Corporate,West,Gujarat,Ahmedabad,India,Office Supplies,Pen,Pen Model 491,32552,8,0.05,12961.12,18,2245.41,4069,70,Adani Logistics
ORD00319,10-05-2023,12-05-2023,2023,CUST1319,Vivaan Patel,Corporate,East,Odisha,Bhubaneswar,India,Office Supplies,Pen,Pen Model 273,5224,8,0.2,359.84,56,477.42,653,142,ITC Supply
ORD00320,09-12-2024,13-12-2024,2024,CUST1320,Abhishek Mishra,Consumer,North,Delhi,New Delhi,India,Furniture,Bookcase,Bookcase Model 105,4291,7,0.05,858.2,55,459.75,613,134,Tata Suppliers
ORD00321,06-09-2023,07-09-2023,2023,CUST1321,Ananya Iyer,Home Office,North,Delhi,New Delhi,India,Technology,Printer,Printer Model 145,3393,1,0.05,558.85,76,2664.5,3393,231,Mahindra Traders
ORD00322,12-02-2023,14-02-2023,2023,CUST1322,Rahul Verma,Home Office,East,West Bengal,Kolkata,India,Furniture,Chair,Chair Model 624,3262,2,0.05,646.64,46,1226.13,1631,74,Adani Logistics
ORD00323,26-01-2024,27-01-2024,2024,CUST1323,Divya Menon,Home Office,South,Tamil Nadu,Chennai,India,Office Supplies,Pen,Pen Model 179,8432,2,0.2,801.36,11,2972.12,4216,299,Adani Logistics
ORD00324,25-10-2023,29-10-2023,2023,CUST1324,Keerthana S,Corporate,East,Assam,Guwahati,India,Technology,Monitor,Monitor Model 313,1188,4,0.05,228.8,20,224.95,297,126,ITC Supply
ORD00325,24-04-2023,29-04-2023,2023,CUST1325,Sneha Nair,Corporate,South,Kerala,Kochi,India,Office Supplies,Paper,Paper Model 416,4114,2,0,1758.96,42,1177.52,2057,95,ITC Supply
ORD00326,12-09-2024,17-09-2024,2024,CUST1326,Manoj Kumar,Home Office,West,Maharashtra,Mumbai,India,Technology,Laptop,Laptop Model 319,912,2,0,254.7,71,328.65,456,217,ITC Supply
ORD00327,22-02-2024,27-02-2024,2024,CUST1327,Raja Sekaran,Consumer,North,Uttar Pradesh,Lucknow,India,Technology,Laptop,Laptop Model 284,350,1,0.05,65.63,84,266.87,350,170,ITC Supply
ORD00328,19-09-2023,25-09-2023,2023,CUST1328,Vignesh Kumar,Consumer,North,Punjab,Ludhiana,India,Furniture,Table,Table Model 769,2757,1,0.15,761.82,88,1581.63,2757,262,Adani Logistics
ORD00329,30-11-2023,03-12-2023,2023,CUST1329,Lakshmi Devi,Corporate,North,Delhi,New Delhi,India,Furniture,Bookcase,Bookcase Model 101,2891,1,0.05,763.24,35,1983.21,2891,195,Tata Suppliers
ORD00330,28-06-2024,30-06-2024,2024,CUST1330,Vignesh Kumar,Consumer,South,Tamil Nadu,Chennai,India,Furniture,Table,Table Model 316,18642,6,0,5884.92,72,2126.18,3107,47,Adani Logistics
ORD00331,08-09-2023,12-09-2023,2023,CUST1331,Rahul Verma,Home Office,South,Karnataka,Bengaluru,India,Technology,Printer,Printer Model 548,2231,1,0.15,270.06,83,1626.29,2231,105,Mahindra Traders
ORD00332,05-02-2024,07-02-2024,2024,CUST1332,Harini Balaji,Home Office,West,Gujarat,Ahmedabad,India,Technology,Laptop,Laptop Model 705,8900,4,0.2,79.4,23,1760.15,2225,55,Adani Logistics
ORD00333,11-03-2023,17-03-2023,2023,CUST1333,Aditya Kumar,Consumer,East,Odisha,Bhubaneswar,India,Technology,Laptop,Laptop Model 670,8976,2,0,3874.38,19,2550.81,4488,272,Adani Logistics
ORD00334,05-12-2024,08-12-2024,2024,CUST1334,Rahul Verma,Corporate,East,West Bengal,Kolkata,India,Technology,Printer,Printer Model 845,16670,5,0.15,2097.2,17,2414.46,3334,255,Mahindra Traders
ORD00335,27-11-2023,29-11-2023,2023,CUST1335,Aarav Sharma,Consumer,South,Telangana,Hyderabad,India,Technology,Laptop,Laptop Model 174,11892,4,0.1,3336.76,16,1841.51,2973,100,Adani Logistics
ORD00336,16-11-2023,22-11-2023,2023,CUST1336,Harini Balaji,Consumer,West,Maharashtra,Mumbai,India,Technology,Laptop,Laptop Model 683,7160,8,0,2536.4,79,577.95,895,134,Tata Suppliers
ORD00337,08-03-2023,11-03-2023,2023,CUST1337,Keerthana S,Home Office,South,Kerala,Kochi,India,Technology,Printer,Printer Model 357,27246,6,0.05,9955.98,52,2654.62,4541,207,Reliance Distributors
ORD00338,19-06-2024,25-06-2024,2024,CUST1338,Abhishek Mishra,Consumer,South,Karnataka,Bengaluru,India,Technology,Printer,Printer Model 880,2422,7,0.05,576.1,54,246.4,346,207,Reliance Distributors
ORD00339,18-10-2024,22-10-2024,2024,CUST1339,Suresh Babu,Corporate,West,Maharashtra,Mumbai,India,Technology,Laptop,Laptop Model 599,21875,7,0.05,7208.67,19,1938.94,3125,76,ITC Supply
ORD00340,22-07-2024,28-07-2024,2024,CUST1340,Raja Sekaran,Corporate,East,West Bengal,Kolkata,India,Furniture,Chair,Chair Model 162,32224,8,0.05,5559.84,20,3131.62,4028,117,Tata Suppliers
ORD00341,30-09-2023,03-10-2023,2023,CUST1341,Suresh Babu,Home Office,East,Odisha,Bhubaneswar,India,Technology,Printer,Printer Model 321,5121,9,0,1652.4,77,385.4,569,212,Tata Suppliers
ORD00342,03-03-2023,07-03-2023,2023,CUST1342,Suresh Babu,Corporate,South,Karnataka,Bengaluru,India,Office Supplies,Paper,Paper Model 579,24210,9,0.05,9069.66,63,1547.76,2690,87,Tata Suppliers
ORD00343,08-04-2024,14-04-2024,2024,CUST1343,Suresh Babu,Corporate,West,Maharashtra,Mumbai,India,Technology,Printer,Printer Model 363,3948,6,0,1082.28,28,477.62,658,280,Tata Suppliers
ORD00344,04-10-2024,10-10-2024,2024,CUST1344,Nikhil Joshi,Home Office,South,Telangana,Hyderabad,India,Office Supplies,Pen,Pen Model 242,4500,1,0.05,930.87,88,3344.13,4500,206,Reliance Distributors
ORD00345,01-02-2024,04-02-2024,2024,CUST1345,Abhishek Mishra,Home Office,South,Kerala,Kochi,India,Office Supplies,Pen,Pen Model 183,5874,3,0,1765.2,62,1369.6,1958,131,Tata Suppliers
ORD00346,20-10-2023,24-10-2023,2023,CUST1346,Karthik Raj,Consumer,North,Delhi,New Delhi,India,Furniture,Bookcase,Bookcase Model 795,29268,6,0.05,4833.3,26,3828.55,4878,26,Mahindra Traders
ORD00347,10-05-2024,12-05-2024,2024,CUST1347,Priya Sharma,Corporate,South,Telangana,Hyderabad,India,Furniture,Bookcase,Bookcase Model 306,14704,8,0.2,345.52,44,1427.21,1838,253,Mahindra Traders
ORD00348,20-08-2023,23-08-2023,2023,CUST1348,Rahul Verma,Consumer,South,Telangana,Hyderabad,India,Technology,Printer,Printer Model 947,2016,7,0.2,315.56,5,185.32,288,99,Adani Logistics
ORD00349,22-09-2023,27-09-2023,2023,CUST1349,Arjun Reddy,Corporate,East,Odisha,Bhubaneswar,India,Office Supplies,Pen,Pen Model 526,8589,7,0.1,2489.9,24,748.6,1227,90,Adani Logistics
ORD00350,19-05-2023,24-05-2023,2023,CUST1350,Vignesh Kumar,Corporate,West,Maharashtra,Mumbai,India,Technology,Laptop,Laptop Model 359,10304,7,0,3128.3,77,1025.1,1472,134,Reliance Distributors
ORD00351,03-10-2023,09-10-2023,2023,CUST1351,Manoj Kumar,Consumer,East,West Bengal,Kolkata,India,Technology,Printer,Printer Model 991,486,2,0.1,161.54,22,137.93,243,235,Tata Suppliers
ORD00352,26-06-2024,30-06-2024,2024,CUST1352,Suresh Babu,Home Office,West,Rajasthan,Jaipur,India,Office Supplies,Pen,Pen Model 643,43884,9,0,14851.71,80,3225.81,4876,209,Adani Logistics
ORD00353,25-07-2024,27-07-2024,2024,CUST1353,Sneha Nair,Home Office,East,West Bengal,Kolkata,India,Office Supplies,Binder,Binder Model 342,32290,10,0.05,5978.1,57,2469.74,3229,207,Adani Logistics
ORD00354,21-09-2023,27-09-2023,2023,CUST1354,Aarav Sharma,Corporate,South,Tamil Nadu,Chennai,India,Office Supplies,Pen,Pen Model 586,14712,8,0.1,2208.24,48,1379.07,1839,112,ITC Supply
ORD00355,29-11-2023,01-12-2023,2023,CUST1355,Ananya Iyer,Corporate,East,West Bengal,Kolkata,India,Technology,Monitor,Monitor Model 852,23695,7,0.05,4146.1,51,2623.45,3385,214,ITC Supply
ORD00356,09-01-2024,11-01-2024,2024,CUST1356,Karthik Raj,Home Office,North,Uttar Pradesh,Lucknow,India,Technology,Printer,Printer Model 530,784,2,0.2,169.34,87,228.93,392,59,ITC Supply
ORD00357,19-08-2024,23-08-2024,2024,CUST1357,Suresh Babu,Home Office,West,Rajasthan,Jaipur,India,Office Supplies,Binder,Binder Model 118,22086,6,0.1,6761.52,25,2185.98,3681,221,Mahindra Traders
ORD00358,30-04-2023,06-05-2023,2023,CUST1358,Swathi R,Corporate,West,Rajasthan,Jaipur,India,Office Supplies,Paper,Paper Model 764,19804,4,0.05,6093.6,37,3180.05,4951,103,Tata Suppliers
ORD00359,07-09-2024,11-09-2024,2024,CUST1359,Aditya Kumar,Consumer,South,Karnataka,Bengaluru,India,Technology,Monitor,Monitor Model 957,31293,9,0.2,5691.87,27,2149.17,3477,63,Reliance Distributors
ORD00360,05-01-2023,07-01-2023,2023,CUST1360,Shreya Das,Consumer,North,Delhi,New Delhi,India,Furniture,Bookcase,Bookcase Model 303,1032,4,0,434.92,24,149.27,258,260,Mahindra Traders
ORD00361,17-03-2023,22-03-2023,2023,CUST1361,Aditya Kumar,Corporate,West,Gujarat,Ahmedabad,India,Furniture,Table,Table Model 266,17736,8,0.1,5963.84,38,1249.82,2217,66,Tata Suppliers
ORD00362,01-10-2024,02-10-2024,2024,CUST1362,Divya Menon,Home Office,West,Maharashtra,Mumbai,India,Office Supplies,Binder,Binder Model 924,25260,6,0.15,6687.18,11,2463.97,4210,98,ITC Supply
ORD00363,30-01-2024,02-02-2024,2024,CUST1363,Priya Sharma,Home Office,South,Karnataka,Bengaluru,India,Furniture,Chair,Chair Model 563,6968,8,0,2114.4,64,606.7,871,138,Adani Logistics
ORD00364,06-04-2023,12-04-2023,2023,CUST1364,Sanjay Rao,Home Office,East,Assam,Guwahati,India,Furniture,Chair,Chair Model 568,1678,1,0.2,328.98,35,1013.42,1678,152,Adani Logistics
ORD00365,09-03-2024,14-03-2024,2024,CUST1365,Priya Sharma,Home Office,West,Rajasthan,Jaipur,India,Technology,Laptop,Laptop Model 835,1168,4,0.05,317.48,63,198.03,292,118,Reliance Distributors
ORD00366,29-07-2023,01-08-2023,2023,CUST1366,Akash Yadav,Home Office,West,Maharashtra,Mumbai,India,Technology,Laptop,Laptop Model 818,15568,4,0.1,2230.16,44,2945.26,3892,223,Mahindra Traders
ORD00367,19-06-2024,25-06-2024,2024,CUST1367,Ananya Iyer,Consumer,West,Maharashtra,Mumbai,India,Office Supplies,Binder,Binder Model 279,5008,2,0,1846.66,85,1580.67,2504,145,ITC Supply
ORD00368,31-01-2023,02-02-2023,2023,CUST1368,Manoj Kumar,Consumer,West,Maharashtra,Mumbai,India,Office Supplies,Pen,Pen Model 208,27648,9,0.15,4636.17,89,2096.07,3072,55,Adani Logistics
ORD00369,01-02-2024,05-02-2024,2024,CUST1369,Suresh Babu,Home Office,East,West Bengal,Kolkata,India,Furniture,Bookcase,Bookcase Model 528,17253,9,0.15,3803.22,52,1206.87,1917,293,ITC Supply
ORD00370,19-11-2023,24-11-2023,2023,CUST1370,Shreya Das,Home Office,South,Tamil Nadu,Chennai,India,Furniture,Chair,Chair Model 232,5945,5,0,1399.75,13,909.05,1189,258,Adani Logistics
ORD00371,05-02-2023,08-02-2023,2023,CUST1371,Akash Yadav,Home Office,South,Kerala,Kochi,India,Furniture,Bookcase,Bookcase Model 152,2572,2,0.15,323.14,9,931.53,1286,167,Reliance Distributors
ORD00372,26-06-2024,27-06-2024,2024,CUST1372,Karthik Raj,Corporate,South,Kerala,Kochi,India,Technology,Monitor,Monitor Model 824,34280,10,0.05,11658.2,48,2090.78,3428,205,Tata Suppliers
ORD00373,06-09-2023,10-09-2023,2023,CUST1373,Divya Menon,Corporate,South,Tamil Nadu,Chennai,India,Furniture,Bookcase,Bookcase Model 876,27804,7,0.05,4473.7,64,3134.3,3972,221,Reliance Distributors
ORD00374,13-05-2023,19-05-2023,2023,CUST1374,Suresh Babu,Home Office,North,Punjab,Ludhiana,India,Technology,Monitor,Monitor Model 252,12780,6,0,4935.78,83,1307.37,2130,184,Mahindra Traders
